Date,Open,High,Low,Close,Adj Close,Volume
2012-02-21,95.440002,95.779999,93.349998,94.050003,91.00238,676400
2012-02-22,93.980003,94.599998,93.559998,94.050003,91.00238,476200
2012-02-23,93.849998,94.360001,93.559998,93.75,90.712112,604100
2012-02-24,93.769997,94.41999799999999,93.760002,94.07,91.02172900000001,550100
2012-02-27,93.57,94.32,93.160004,94.040001,90.992714,403600
2012-02-28,93.989998,94.870003,93.57,94.150002,91.099152,425300
2012-02-29,94.370003,94.370003,93.589996,93.620003,90.586311,534600
2012-03-01,93.370003,94.18,92.620003,93.470001,90.441185,924400
2012-03-02,93.400002,93.910004,93.129997,93.300003,90.27668800000001,481100
2012-03-05,93.16999799999999,93.300003,92.519997,93.110001,90.092842,471200
2012-03-06,92.269997,92.870003,91.910004,92.0,89.018814,810800
2012-03-07,92.050003,92.519997,91.91999799999999,92.300003,89.309105,511700
2012-03-08,92.730003,94.209999,92.610001,94.0,90.95401,405200
2012-03-09,94.050003,94.739998,93.860001,94.07,91.02172900000001,257700
2012-03-12,94.150002,94.599998,94.08000200000001,94.300003,91.244263,291800
2012-03-13,94.959999,95.839996,94.5,95.720001,92.618279,477600
2012-03-14,95.389999,95.699997,94.730003,95.07,91.989349,543400
2012-03-15,95.019997,96.220001,94.58000200000001,96.209999,93.0924,361200
2012-03-16,96.480003,97.300003,95.980003,97.279999,94.127716,947200
2012-03-19,96.790001,96.970001,96.110001,96.440002,93.314941,584400
2012-03-20,95.900002,96.150002,95.41999799999999,95.68,92.57958199999999,555200
2012-03-21,95.889999,96.129997,95.290001,95.91999799999999,92.81179,564500
2012-03-22,95.970001,96.91999799999999,95.889999,96.279999,93.16014100000001,650800
2012-03-23,96.610001,96.959999,96.389999,96.559998,93.431053,461800
2012-03-26,97.0,99.059998,96.989998,99.050003,95.840378,457300
2012-03-27,98.959999,99.379997,98.349998,98.790001,95.58878299999999,493300
2012-03-28,98.839996,99.050003,98.400002,99.0,95.792,435200
2012-03-29,98.510002,99.160004,98.07,98.940002,95.73394,420600
2012-03-30,99.199997,99.639999,98.699997,98.720001,95.52106500000001,509300
2012-04-02,98.93,99.470001,98.480003,99.150002,95.937134,448000
2012-04-03,98.910004,99.290001,98.300003,98.58000200000001,95.385597,617000
2012-04-04,97.93,98.639999,97.58000200000001,97.610001,94.447029,526300
2012-04-05,97.279999,98.089996,97.18,98.010002,94.834038,335000
2012-04-09,96.779999,96.989998,96.489998,96.730003,93.595535,452100
2012-04-10,96.470001,96.550003,95.309998,95.309998,92.22155,690800
2012-04-11,95.959999,96.629997,95.389999,95.889999,92.782761,292300
2012-04-12,96.120003,97.040001,95.269997,96.57,93.440727,756200
2012-04-13,96.349998,97.0,95.989998,96.029999,92.918228,522600
2012-04-16,96.379997,96.379997,95.379997,95.870003,92.763428,448900
2012-04-17,97.0,98.75,96.400002,98.019997,94.84375,1007000
2012-04-18,97.349998,98.540001,97.349998,98.0,94.824387,579600
2012-04-19,98.029999,98.349998,97.029999,98.300003,95.114677,533000
2012-04-20,98.449997,98.809998,97.790001,98.07,94.892113,455400
2012-04-23,97.620003,97.860001,96.66999799999999,97.83000200000001,94.659882,500900
2012-04-24,97.370003,98.220001,97.260002,97.980003,94.80504599999999,548400
2012-04-25,98.510002,98.510002,96.57,97.470001,94.311562,1227500
2012-04-26,97.230003,99.019997,96.07,98.769997,95.756111,679200
2012-04-27,99.050003,99.629997,98.139999,98.709999,95.69792199999999,467500
2012-04-30,98.660004,99.480003,98.150002,98.959999,95.9403,384800
2012-05-01,98.860001,100.08000200000001,98.139999,99.620003,96.58017,504400
2012-05-02,99.0,99.980003,98.709999,99.879997,96.832237,561100
2012-05-03,99.739998,100.129997,99.220001,99.720001,96.677094,381100
2012-05-04,99.43,99.690002,98.980003,99.379997,96.347488,591300
2012-05-07,99.160004,100.08000200000001,98.900002,99.860001,96.812836,451400
2012-05-08,99.410004,100.910004,98.970001,100.709999,97.636894,809300
2012-05-09,99.739998,101.010002,99.300003,100.41999799999999,97.355736,983300
2012-05-10,101.199997,102.699997,100.739998,101.699997,98.596695,747000
2012-05-11,101.25,101.849998,100.760002,101.18,98.092567,609300
2012-05-14,100.339996,100.910004,99.75,100.610001,97.539955,546000
2012-05-15,100.449997,101.82,100.400002,100.66999799999999,97.598122,693500
2012-05-16,100.91999799999999,100.970001,99.07,99.099998,96.07601899999999,735500
2012-05-17,99.25,99.660004,98.0,98.040001,95.04836999999999,595000
2012-05-18,98.559998,98.559998,96.480003,96.779999,93.82682,553000
2012-05-21,96.900002,99.099998,96.800003,99.099998,96.07601899999999,637400
2012-05-22,99.129997,99.400002,98.260002,98.690002,95.678543,467900
2012-05-23,98.389999,99.239998,97.41999799999999,99.099998,96.07601899999999,634000
2012-05-24,99.050003,100.43,98.389999,99.989998,96.938873,496300
2012-05-25,99.690002,100.33000200000001,99.559998,99.900002,96.851616,264800
2012-05-29,100.260002,100.889999,99.83000200000001,100.309998,97.249123,519000
2012-05-30,99.860001,100.129997,98.120003,98.120003,95.12593100000001,526200
2012-05-31,97.620003,98.089996,97.019997,97.190002,94.22429699999999,967500
2012-06-01,96.309998,96.5,95.480003,95.599998,92.682808,470300
2012-06-04,95.269997,95.610001,94.910004,95.459999,92.547089,517100
2012-06-05,95.010002,96.540001,94.900002,96.410004,93.468124,342300
2012-06-06,96.57,97.68,96.150002,97.68,94.699371,331100
2012-06-07,98.589996,98.93,98.269997,98.550003,95.542831,612700
2012-06-08,98.239998,99.68,98.18,99.610001,96.57047299999999,374300
2012-06-11,100.0,100.400002,98.410004,98.43,95.42648299999999,328500
2012-06-12,98.709999,98.709999,97.610001,98.480003,95.47494499999999,447700
2012-06-13,98.480003,99.970001,98.309998,99.440002,96.405647,563900
2012-06-14,100.08000200000001,101.129997,97.279999,98.949997,95.930595,1551600
2012-06-15,99.440002,102.82,99.019997,102.41999799999999,99.294739,1147900
2012-06-18,101.980003,103.480003,101.970001,103.199997,100.050934,571600
2012-06-19,103.589996,105.230003,103.540001,104.57,101.37910500000001,490600
2012-06-20,104.550003,105.040001,103.980003,104.75,101.553612,446300
2012-06-21,102.870003,105.790001,102.870003,103.82,100.651993,504100
2012-06-22,103.849998,104.860001,103.279999,104.43,101.243401,506600
2012-06-25,104.379997,104.379997,103.089996,103.599998,100.438721,464100
2012-06-26,103.720001,103.949997,103.050003,103.660004,100.49688,357300
2012-06-27,102.349998,104.68,102.349998,103.870003,100.70049300000001,489300
2012-06-28,103.769997,105.050003,103.16999799999999,104.82,101.62149000000001,578400
2012-06-29,106.0,107.910004,105.400002,107.440002,104.161507,754300
2012-07-02,107.040001,107.940002,106.949997,107.83000200000001,104.539627,757500
2012-07-03,107.470001,107.849998,106.760002,107.849998,104.55902900000001,516600
2012-07-05,107.510002,108.309998,107.309998,107.68,104.394211,581600
2012-07-06,107.230003,107.589996,105.980003,106.68,103.424736,343500
2012-07-09,106.690002,107.150002,106.610001,107.040001,103.77374300000001,363200
2012-07-10,107.040001,107.43,105.449997,105.68,102.455246,711600
2012-07-11,105.709999,106.779999,105.57,106.449997,103.201736,384900
2012-07-12,106.0,106.040001,104.690002,105.610001,102.387375,466600
2012-07-13,105.970001,108.050003,105.970001,107.709999,104.423294,697600
2012-07-16,107.730003,108.07,106.269997,106.57,103.318077,391800
2012-07-17,106.779999,107.480003,105.610001,107.220001,103.94824200000001,620900
2012-07-18,106.769997,107.129997,106.290001,106.68,103.424736,705600
2012-07-19,106.220001,107.989998,106.0,107.5,104.415459,494800
2012-07-20,106.980003,106.980003,105.239998,105.709999,102.676819,993900
2012-07-23,104.870003,104.989998,103.309998,103.970001,100.986755,438400
2012-07-24,103.91999799999999,104.120003,102.300003,102.66999799999999,99.724037,387000
